"route_id","path","page_file","primary_navigation_link","role","link_visible","direct_page_gate","data_read","actions"
"RT-QUAR-003","/quarantine/admin/[templateId]","src/pages/quarantine/admin/[templateId].astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-QUAR-003","/quarantine/admin/[templateId]","src/pages/quarantine/admin/[templateId].astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-QUAR-003","/quarantine/admin/[templateId]","src/pages/quarantine/admin/[templateId].astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-QUAR-003","/quarantine/admin/[templateId]","src/pages/quarantine/admin/[templateId].astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-QUAR-003","/quarantine/admin/[templateId]","src/pages/quarantine/admin/[templateId].astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-DOC-007","/documents/[documentId]/versions/[versionId]/edit","src/pages/documents/[documentId]/versions/[versionId]/edit.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-DOC-007","/documents/[documentId]/versions/[versionId]/edit","src/pages/documents/[documentId]/versions/[versionId]/edit.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-DOC-007","/documents/[documentId]/versions/[versionId]/edit","src/pages/documents/[documentId]/versions/[versionId]/edit.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-DOC-007","/documents/[documentId]/versions/[versionId]/edit","src/pages/documents/[documentId]/versions/[versionId]/edit.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-DOC-007","/documents/[documentId]/versions/[versionId]/edit","src/pages/documents/[documentId]/versions/[versionId]/edit.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REL-001","/governance/releases/[releaseId]","src/pages/governance/releases/[releaseId].astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REL-001","/governance/releases/[releaseId]","src/pages/governance/releases/[releaseId].astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REL-001","/governance/releases/[releaseId]","src/pages/governance/releases/[releaseId].astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REL-001","/governance/releases/[releaseId]","src/pages/governance/releases/[releaseId].astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
